# Observation File: southHGUs.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: South Flume Outflow [mol/h]
# Region: South_Flume_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Outflow [mol/h]
# Region: South_Incised_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Outflow [mol/h]
# Region: South_Typ_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Outflow [mol/h]
# Region: South_Wet_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Depth to Water [m]
# Region: South_Incised_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Depth to Water [m]
# Region: South_Typ_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Depth to Water [m] 
# Region: South_Wet_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Saturation
# Region: South_Incised_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Saturation
# Region: South_Typ_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Saturation
# Region: South_Wet_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Exfiltration [mol/h]
# Region: South_Incised_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Exfiltration [mol/h]
# Region: South_Typ_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Exfiltration [mol/h]
# Region: South_Wet_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Water Content [mol]
# Region: South_Incised_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Water Content [mol]
# Region: South_Typ_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Water Content [mol]
# Region: South_Wet_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# =============================================================================
"time [s]","South Flume Outflow [mol/h]","South Incised Reach Outflow [mol/h]","South Typical Reach Outflow [mol/h]","South Wet Reach Outflow [mol/h]","South Incised Reach Depth to Water [m]","South Typical Reach Depth to Water [m]","South Wet Reach Depth to Water [m] ","South Incised Reach Saturation","South Typical Reach Saturation","South Wet Reach Saturation","South Incised Reach Exfiltration [mol/h]","South Typical Reach Exfiltration [mol/h]","South Wet Reach Exfiltration [mol/h]","South Incised Reach Water Content [mol]","South Typical Reach Water Content [mol]","South Wet Reach Water Content [mol]"
6.131520000000e+07,-2.087793753917e+05,2.902678368071e+05,-1.755455320605e+05,-1.338032547982e+05,9.373352870850e-01,1.011358358578e+00,8.331181061264e-01,9.955358090603e-01,9.954161913700e-01,9.974684485175e-01,1.196968726401e+05,4.436212791754e+04,1.335899362800e+05,1.070111590442e+10,5.159790830145e+09,9.618944937770e+09
6.131880000000e+07,-2.197971758588e+05,3.046081147705e+05,-1.855243668203e+05,-1.414101159002e+05,9.369509687560e-01,1.011358358578e+00,8.342459472358e-01,9.955297313635e-01,9.954088908575e-01,9.974626434894e-01,1.299209404966e+05,4.874222500945e+04,1.421154361657e+05,1.070104024807e+10,5.159749092171e+09,9.618883968855e+09
6.132240000000e+07,-2.281716520609e+05,3.165344090716e+05,-1.927049284696e+05,-1.459795928834e+05,9.412581923737e-01,1.010419452950e+00,8.336797287589e-01,9.955242035238e-01,9.954021614538e-01,9.974573861210e-01,1.325349309025e+05,4.986585438435e+04,1.444331046901e+05,1.070097138981e+10,5.159710593750e+09,9.618828691800e+09
6.132600000000e+07,-2.325795931985e+05,3.239748060829e+05,-1.962106119950e+05,-1.477029900471e+05,9.425133198734e-01,1.014777869458e+00,8.339321155068e-01,9.955186851509e-01,9.953954574162e-01,9.974521418102e-01,1.327385690388e+05,4.990870132250e+04,1.446699633347e+05,1.070090266168e+10,5.159672238392e+09,9.618773537761e+09
6.132960000000e+07,-2.344438078365e+05,3.279343754584e+05,-1.975705967459e+05,-1.482166675008e+05,9.425133198734e-01,1.014777869458e+00,8.356440343008e-01,9.955131945622e-01,9.953887975471e-01,9.974469315755e-01,1.327082177234e+05,4.984732058842e+04,1.446743768098e+05,1.070083429200e+10,5.159634135058e+09,9.618718742270e+09
6.133320000000e+07,-2.349865091947e+05,3.296208693490e+05,-1.979099581485e+05,-1.482788250577e+05,9.425133198734e-01,1.014777869458e+00,8.356440343008e-01,9.955077422618e-01,9.953821907757e-01,9.974417663074e-01,1.325461266475e+05,4.973223164339e+04,1.445560578875e+05,1.070076640810e+10,5.159596333739e+09,9.618664421622e+09
6.133680000000e+07,-2.349203169792e+05,3.300340861959e+05,-1.978073862958e+05,-1.481582028162e+05,9.425133198734e-01,1.014777869458e+00,8.382823230178e-01,9.955023344141e-01,9.953756417442e-01,9.974366520220e-01,1.323029089283e+05,4.958727159593e+04,1.443649046027e+05,1.070069908400e+10,5.159558860585e+09,9.618610639143e+09
6.134040000000e+07,-2.345806478167e+05,3.298000684310e+05,-1.975093100734e+05,-1.479477878650e+05,9.425133198734e-01,1.014777869458e+00,8.382823230178e-01,9.954969749546e-01,9.953691527271e-01,9.974315922232e-01,1.320073332766e+05,4.942640127904e+04,1.441279246180e+05,1.070063236674e+10,5.159521728291e+09,9.618557431542e+09
6.134400000000e+07,-2.341103325935e+05,3.292479526788e+05,-1.971150240875e+05,-1.476847726375e+05,9.423118431927e-01,1.014777869458e+00,8.382823230178e-01,9.954916664037e-01,9.953627247019e-01,9.974265890809e-01,1.316770308763e+05,4.925755411489e+04,1.438604834472e+05,1.070056628638e+10,5.159484942253e+09,9.618504821058e+09
6.134760000000e+07,-2.335697591644e+05,3.285346399875e+05,-1.966662329363e+05,-1.473882649445e+05,9.423118431927e-01,1.015234700824e+00,8.382823230178e-01,9.954864103116e-01,9.953563580855e-01,9.974216438124e-01,1.313233634205e+05,4.908245503151e+04,1.435727512302e+05,1.070050086106e+10,5.159448504633e+09,9.618452820086e+09
6.135120000000e+07,-2.329873667241e+05,3.277335643574e+05,-1.961836743076e+05,-1.470695257979e+05,9.424892327632e-01,1.015234700824e+00,8.382823230178e-01,9.954812076656e-01,9.953500528768e-01,9.974167571079e-01,1.309542903475e+05,4.890398065026e+04,1.432713776104e+05,1.070043610233e+10,5.159412415364e+09,9.618401435667e+09
6.135480000000e+07,-2.323788354912e+05,3.268811439874e+05,-1.956796063601e+05,-1.467359751246e+05,9.424892327632e-01,1.015234700824e+00,8.382823230178e-01,9.954760589271e-01,9.953438088397e-01,9.974119292895e-01,1.305753433838e+05,4.872390566415e+04,1.429610590684e+05,1.070037201522e+10,5.159376673090e+09,9.618350670976e+09
6.135840000000e+07,-2.317540010927e+05,3.259973605606e+05,-1.951620134723e+05,-1.463927200262e+05,9.424892327632e-01,1.015234700824e+00,8.382823230178e-01,9.954709642378e-01,9.953376255650e-01,9.974071603986e-01,1.301901486117e+05,4.854341977292e+04,1.426450879423e+05,1.070030860097e+10,5.159341275473e+09,9.618300526223e+09
6.136200000000e+07,-2.311193375042e+05,3.250944395700e+05,-1.946363094995e+05,-1.460433962455e+05,9.428279317006e-01,1.015234700824e+00,8.382823230178e-01,9.954659233591e-01,9.953315025185e-01,9.974024502198e-01,1.298013043062e+05,4.836324153904e+04,1.423258419564e+05,1.070024585611e+10,5.159306219465e+09,9.618250998949e+09
6.136560000000e+07,-2.304795041615e+05,3.241806421548e+05,-1.941062941043e+05,-1.456906298957e+05,9.430898083072e-01,1.020152105366e+00,8.430039803546e-01,9.954609358849e-01,9.953254386928e-01,9.973977984742e-01,1.294110999448e+05,4.818386839959e+04,1.420050952518e+05,1.070018377530e+10,5.159271499282e+09,9.618202086150e+09
6.136920000000e+07,-2.298382413107e+05,3.232621780790e+05,-1.935750116117e+05,-1.453367089121e+05,9.446718079919e-01,1.020152105366e+00,8.441971223977e-01,9.954560013838e-01,9.953194329631e-01,9.973932044011e-01,1.290215535067e+05,4.800578559787e+04,1.416847436333e+05,1.070012235303e+10,5.159237108434e+09,9.618153780343e+09
6.137280000000e+07,-2.291981102459e+05,3.223435679696e+05,-1.930446188968e+05,-1.449830233547e+05,9.448732846725e-01,1.020152105366e+00,8.441971223977e-01,9.954511192874e-01,9.953134848798e-01,9.973886674117e-01,1.286338194408e+05,4.782928125056e+04,1.413654479443e+05,1.070006158208e+10,5.159203044352e+09,9.618106074427e+09
6.137640000000e+07,-2.285608898778e+05,3.214279581365e+05,-1.925165707927e+05,-1.446305867374e+05,9.448732846725e-01,1.021038308133e+00,8.471202072280e-01,9.954462890214e-01,9.953075938739e-01,9.973841867503e-01,1.282487226928e+05,4.765451724860e+04,1.410479562989e+05,1.070000145523e+10,5.159169303890e+09,9.618058960448e+09
6.138000000000e+07,-2.189806624433e+05,3.085411514299e+05,-1.837797045621e+05,-1.374974108333e+05,9.453819086867e-01,1.022236952734e+00,8.486679143401e-01,9.954382466517e-01,9.952984092910e-01,9.973765657717e-01,1.154282516621e+05,4.220387464645e+04,1.304847938906e+05,1.069990165068e+10,5.159116789606e+09,9.617978907451e+09
6.138360000000e+07,-2.048603963725e+05,2.891877037637e+05,-1.712146194154e+05,-1.281274140748e+05,9.465051796440e-01,1.025533779441e+00,8.494814389648e-01,9.954276507467e-01,9.952865831876e-01,9.973664446993e-01,1.036929632370e+05,3.727424070651e+04,1.209458757829e+05,1.069977032103e+10,5.159049222429e+09,9.617872691336e+09
6.138720000000e+07,-1.890296464411e+05,2.665229094738e+05,-1.573562291125e+05,-1.184664875550e+05,9.482856154463e-01,1.027391363266e+00,8.545765405408e-01,9.954148486533e-01,9.952724532993e-01,9.973541580918e-01,9.250037644502e+04,3.252904308739e+04,1.118675672965e+05,1.069961174031e+10,5.158968521279e+09,9.617743834621e+09
6.139080000000e+07,-1.760800181275e+05,2.469580648622e+05,-1.463818758021e+05,-1.114609526014e+05,9.487707520011e-01,1.036497224570e+00,8.573569194903e-01,9.954013647481e-01,9.952575738503e-01,9.973412082023e-01,8.624837143560e+04,2.994182219080e+04,1.067393863268e+05,1.069944471912e+10,5.158883539239e+09,9.617608072247e+09
6.139440000000e+07,-1.679184936431e+05,2.335293718613e+05,-1.397876485927e+05,-1.077560814845e+05,9.490374790733e-01,1.038334574208e+00,8.609306686201e-01,9.953882883300e-01,9.952430636737e-01,9.973286777008e-01,8.413015551356e+04,2.913337152160e+04,1.048840612153e+05,1.069928269234e+10,5.158800645212e+09,9.617476703112e+09
6.139800000000e+07,-1.672203446260e+05,2.304292095609e+05,-1.398579709586e+05,-1.088434502201e+05,9.490374790733e-01,1.037747678287e+00,8.609306686201e-01,9.953773626399e-01,9.952307185254e-01,9.973182919062e-01,8.883877814140e+04,3.127259105985e+04,1.085020617216e+05,1.069914717891e+10,5.158730069178e+09,9.617367769574e+09
6.140160000000e+07,-1.742477105633e+05,2.384985538395e+05,-1.466381668608e+05,-1.144522827896e+05,9.490374790733e-01,1.037408969797e+00,8.625723416832e-01,9.953696333620e-01,9.952216283677e-01,9.973110795802e-01,9.858643530352e+04,3.555859243934e+04,1.162247679697e+05,1.069905109170e+10,5.158678022134e+09,9.617292027742e+09
6.140520000000e+07,-1.881320008404e+05,2.569326795934e+05,-1.591699920805e+05,-1.237817805935e+05,9.485878838404e-01,1.037408969797e+00,8.600861944529e-01,9.953656557155e-01,9.952163841091e-01,9.973075727715e-01,1.120365408969e+05,4.132154432473e+04,1.269954891275e+05,1.069900130129e+10,5.158647876742e+09,9.617255064362e+09
6.140880000000e+07,-1.987330653134e+05,2.722167375713e+05,-1.681832417288e+05,-1.294566799834e+05,9.485878838404e-01,1.037408969797e+00,8.600861944529e-01,9.953621898325e-01,9.952116907237e-01,9.973045685401e-01,1.154957927637e+05,4.276825845962e+04,1.300029918354e+05,1.069895784843e+10,5.158620857555e+09,9.617223342290e+09
6.141240000000e+07,-2.047269086617e+05,2.822910247336e+05,-1.729633206161e+05,-1.319192024147e+05,9.485878838404e-01,1.037408969797e+00,8.598569335775e-01,9.953586687022e-01,9.952069716003e-01,9.973015014320e-01,1.162786344626e+05,4.303166511454e+04,1.307793552739e+05,1.069891374005e+10,5.158593697817e+09,9.617190947043e+09
6.141600000000e+07,-2.077446821551e+05,2.882582692089e+05,-1.752516372623e+05,-1.329948653261e+05,9.482856154463e-01,1.037408969797e+00,8.592301915312e-01,9.953551170821e-01,9.952022512430e-01,9.972984033163e-01,1.167602234107e+05,4.316387865103e+04,1.312327788775e+05,1.069886928271e+10,5.158566538914e+09,9.617158233945e+09
6.141960000000e+07,-2.091838465005e+05,2.914961300737e+05,-1.763223134982e+05,-1.335231220288e+05,9.480150869566e-01,1.036846101707e+00,8.592301915312e-01,9.953515500620e-01,9.951975425342e-01,9.972952922931e-01,1.170638153216e+05,4.322357476627e+04,1.315071187269e+05,1.069882465901e+10,5.158539452965e+09,9.617125395020e+09
6.142320000000e+07,-2.098665081653e+05,2.931653363228e+05,-1.768395509892e+05,-1.338136985823e+05,9.478141060773e-01,1.036846101707e+00,8.592301915312e-01,9.953479776163e-01,9.951928529534e-01,9.972921788074e-01,1.172504700391e+05,4.323840018116e+04,1.316742937109e+05,1.069877998889e+10,5.158512481552e+09,9.617092539916e+09
6.142680000000e+07,-2.101883257855e+05,2.940048277273e+05,-1.770946380198e+05,-1.339809434850e+05,9.478141060773e-01,1.036846101707e+00,8.592301915312e-01,9.953444067695e-01,9.951881870746e-01,9.972890694780e-01,1.173553435643e+05,4.322406826745e+04,1.317715410849e+05,1.069873535655e+10,5.158485649897e+09,9.617059737622e+09
6.143040000000e+07,-2.103228323418e+05,2.944109075009e+05,-1.772091069789e+05,-1.340722372384e+05,9.476071773187e-01,1.036846101707e+00,8.592301915312e-01,9.953408426329e-01,9.951835478298e-01,9.972859688707e-01,1.174002821796e+05,4.318987475580e+04,1.318190626775e+05,1.069869082295e+10,5.158458974044e+09,9.617027035263e+09
6.143400000000e+07,-2.103466684792e+05,2.945775979731e+05,-1.772368977638e+05,-1.341110017127e+05,9.478081581980e-01,1.036846101707e+00,8.592301915312e-01,9.953372888771e-01,9.951789371001e-01,9.972828803922e-01,1.173996303161e+05,4.314198530242e+04,1.318295711716e+05,1.069864643141e+10,5.158432464236e+09,9.616994467817e+09
6.143760000000e+07,-2.102968699666e+05,2.945985576004e+05,-1.772049088506e+05,-1.341110018631e+05,9.478081581980e-01,1.035890094463e+00,8.592301915312e-01,9.953337484180e-01,9.951743561606e-01,9.972798066414e-01,1.173641140754e+05,4.308382834380e+04,1.318116819398e+05,1.069860221672e+10,5.158406127336e+09,9.616962061842e+09
6.144120000000e+07,-2.101939735098e+05,2.945215561897e+05,-1.771289517363e+05,-1.340813892474e+05,9.514212332966e-01,1.035890094463e+00,8.592301915312e-01,9.953302234878e-01,9.951698059403e-01,9.972767496243e-01,1.173014551320e+05,4.301795186917e+04,1.317716076369e+05,1.069855820531e+10,5.158379968316e+09,9.616929837756e+09
6.144480000000e+07,-2.100509515838e+05,2.943734937051e+05,-1.770194413410e+05,-1.340286451215e+05,9.514212332966e-01,1.035890094463e+00,8.592301915312e-01,9.953267157633e-01,9.951652870392e-01,9.972737108772e-01,1.172172345390e+05,4.294616199407e+04,1.317138790042e+05,1.069851441684e+10,5.158353990283e+09,9.616897811078e+09
6.144840000000e+07,-2.098768265741e+05,2.941715065156e+05,-1.768837838941e+05,-1.339575262266e+05,9.514212332966e-01,1.035890094463e+00,8.592301915312e-01,9.953232266184e-01,9.951607998556e-01,9.972706915801e-01,1.171158379806e+05,4.286983904334e+04,1.316418900341e+05,1.069847086720e+10,5.158328195271e+09,9.616865993649e+09
6.145200000000e+07,-2.096782351427e+05,2.939271863063e+05,-1.767274479896e+05,-1.338716672139e+05,9.520449288459e-01,1.035890094463e+00,8.592301915312e-01,9.953197571320e-01,9.951563446517e-01,9.972676926837e-01,1.170002743692e+05,4.278999471326e+04,1.315583211207e+05,1.069842756904e+10,5.158302584572e+09,9.616834395043e+09
6.145560000000e+07,-2.094601312495e+05,2.936493398977e+05,-1.765545336889e+05,-1.337738658484e+05,9.520449288459e-01,1.035890094463e+00,8.592301915312e-01,9.953163081184e-01,9.951519215603e-01,9.972647148501e-01,1.168734416673e+05,4.270734677162e+04,1.314652458550e+05,1.069838453179e+10,5.158277158742e+09,9.616803021731e+09
6.145920000000e+07,-2.092264098726e+05,2.933446057019e+05,-1.763682745092e+05,-1.336663215514e+05,9.520449288459e-01,1.036846101707e+00,8.592301915312e-01,9.953128802712e-01,9.951475306618e-01,9.972617586438e-01,1.167374126003e+05,4.262253329541e+04,1.313643423003e+05,1.069834176350e+10,5.158251918102e+09,9.616771879341e+09
6.146280000000e+07,-2.089801595626e+05,2.930183207186e+05,-1.761712256187e+05,-1.335508114358e+05,9.520449288459e-01,1.036846101707e+00,8.592301915312e-01,9.953094743053e-01,9.951431719769e-01,9.972588244934e-01,1.165941035839e+05,4.253604363762e+04,1.312569927633e+05,1.069829927279e+10,5.158226862634e+09,9.616740972047e+09
6.146640000000e+07,-2.002421330013e+05,2.812540743197e+05,-1.682006827976e+05,-1.270804034019e+05,9.525223860942e-01,1.037408969797e+00,8.598536004237e-01,9.953028853346e-01,9.951355497053e-01,9.972527451560e-01,1.044022338973e+05,3.734423073276e+04,1.215256874973e+05,1.069821747581e+10,5.158183210184e+09,9.616677098894e+09
6.147000000000e+07,-1.873470360540e+05,2.634886370541e+05,-1.566765535346e+05,-1.186022418695e+05,9.527052542550e-01,1.037747678287e+00,8.615228926820e-01,9.952938077057e-01,9.951253562562e-01,9.972442155868e-01,9.351041711699e+04,3.267968526744e+04,1.127116838046e+05,1.069810496059e+10,5.158124912279e+09,9.616587607865e+09
6.147360000000e+07,-1.740007600989e+05,2.442277021872e+05,-1.450743579837e+05,-1.107493681879e+05,9.574334719128e-01,1.042952621679e+00,8.654542523529e-01,9.952830584255e-01,9.951134157443e-01,9.972340409393e-01,8.476422437356e+04,2.896471643966e+04,1.055973465773e+05,1.069797180041e+10,5.158056658412e+09,9.616480934232e+09
6.147720000000e+07,-1.633216654135e+05,2.278612798758e+05,-1.360688718636e+05,-1.051239481248e+05,9.633901535615e-01,1.043601021632e+00,8.673254418850e-01,9.952717378478e-01,9.951008540497e-01,9.972233189082e-01,7.969460680560e+04,2.684544002553e+04,1.013596570985e+05,1.069783156677e+10,5.157984857091e+09,9.616368547190e+09
6.148080000000e+07,-1.598138151631e+05,2.210395724380e+05,-1.336429844686e+05,-1.045125189132e+05,9.636017032055e-01,1.043601021632e+00,8.676421455440e-01,9.952620670956e-01,9.950899539199e-01,9.972142506290e-01,8.266086738307e+04,2.820310352484e+04,1.035427945832e+05,1.069771166834e+10,5.157922509692e+09,9.616273461458e+09
6.148440000000e+07,-1.614841917955e+05,2.215389519447e+05,-1.356501162748e+05,-1.066526079327e+05,9.635409864729e-01,1.043601021632e+00,8.679708956513e-01,9.952541024018e-01,9.950807864465e-01,9.972068894387e-01,8.690418579841e+04,3.012957732608e+04,1.068635944331e+05,1.069761279304e+10,5.157870016934e+09,9.616196212912e+09
6.148800000000e+07,-1.683059108448e+05,2.299018703434e+05,-1.420341020377e+05,-1.115877144053e+05,9.635409864729e-01,1.043014125712e+00,8.664263968446e-01,9.952486023023e-01,9.950741341568e-01,9.972019704028e-01,9.471259389670e+04,3.356713163961e+04,1.130877669526e+05,1.069754432153e+10,5.157831843482e+09,9.616144501732e+09
6.149160000000e+07,-1.794629289627e+05,2.451338742276e+05,-1.520325484779e+05,-1.188148936949e+05,9.633156689654e-01,1.042675417221e+00,8.658541866350e-01,9.952458789605e-01,9.950703338869e-01,9.971997928726e-01,1.048464058224e+05,3.793362318759e+04,1.212202399228e+05,1.069751011770e+10,5.157809912887e+09,9.616121470250e+09
6.149520000000e+07,-1.875908870790e+05,2.571552534740e+05,-1.588734757703e+05,-1.229992936751e+05,9.633156689654e-01,1.042675417221e+00,8.673752842351e-01,9.952434336337e-01,9.950668452902e-01,9.971978861557e-01,1.072806109483e+05,3.893317311380e+04,1.233539109504e+05,1.069747936474e+10,5.157789750560e+09,9.616101266603e+09
6.149880000000e+07,-1.921798247249e+05,2.650483709373e+05,-1.624969931928e+05,-1.248492396432e+05,9.631041193215e-01,1.042675417221e+00,8.673752842351e-01,9.952409309072e-01,9.950633294109e-01,9.971959119862e-01,1.079988052298e+05,3.916481221222e+04,1.240523694009e+05,1.069744792684e+10,5.157769439721e+09,9.616080359809e+09
6.150240000000e+07,-1.945444180072e+05,2.697735579081e+05,-1.642835515489e+05,-1.257071778722e+05,9.631041193215e-01,1.042675417221e+00,8.671039054081e-01,9.952383899832e-01,9.950598047890e-01,9.971938977997e-01,1.084847742097e+05,3.929747335683e+04,1.244903467079e+05,1.069741604043e+10,5.157749086640e+09,9.616059038025e+09
6.150600000000e+07,-1.957434438364e+05,2.724279332630e+05,-1.651812035321e+05,-1.261741327282e+05,9.628373922492e-01,1.042675417221e+00,8.671039054081e-01,9.952358230555e-01,9.950562812701e-01,9.971918577191e-01,1.088287833734e+05,3.937401931810e+04,1.247890721720e+05,1.069738385297e+10,5.157728746254e+09,9.616037452723e+09
6.150960000000e+07,-1.963860930942e+05,2.738998399722e+05,-1.656762732965e+05,-1.264726815636e+05,9.639216677882e-01,1.042675417221e+00,8.671039054081e-01,9.952332384513e-01,9.950527646027e-01,9.971898004169e-01,1.090765375678e+05,3.941567588176e+04,1.249998525987e+05,1.069735146466e+10,5.157708450428e+09,9.616015695133e+09
6.151320000000e+07,-1.967614932882e+05,2.747449617324e+05,-1.659788490408e+05,-1.266811413622e+05,9.639216677882e-01,1.042675417221e+00,8.671039054081e-01,9.952306421707e-01,9.950492584291e-01,9.971877318934e-01,1.092551845831e+05,3.943398120734e+04,1.251520861889e+05,1.069731894744e+10,5.157688219237e+09,9.615993827973e+09
6.151680000000e+07,-1.969943794215e+05,2.752582443483e+05,-1.661747383083e+05,-1.268310357282e+05,9.639216677882e-01,1.042675417221e+00,8.671039054081e-01,9.952280386273e-01,9.950457651958e-01,9.971856564101e-01,1.093816991234e+05,3.943566215926e+04,1.252620895150e+05,1.069728635401e+10,5.157668066075e+09,9.615971895381e+09
6.152040000000e+07,-1.971394504627e+05,2.755831462712e+05,-1.663016524431e+05,-1.269386606693e+05,9.639216677882e-01,1.042675417221e+00,8.671039054081e-01,9.952254313045e-01,9.950422867005e-01,9.971835771461e-01,1.094678881948e+05,3.942503140186e+04,1.253401462458e+05,1.069725372618e+10,5.157648000785e+09,9.615949930138e+09
6.152400000000e+07,-1.972235427915e+05,2.757888365692e+05,-1.663791449954e+05,-1.270140624273e+05,9.636193993942e-01,1.042675417221e+00,8.671039054081e-01,9.952228229890e-01,9.950388242055e-01,9.971814965804e-01,1.095221828159e+05,3.940514765351e+04,1.253931220860e+05,1.069722109729e+10,5.157628030270e+09,9.615927957687e+09
6.152760000000e+07,-1.972619132379e+05,2.759108346229e+05,-1.664190138601e+05,-1.270640552909e+05,9.636193993942e-01,1.042675417221e+00,8.671039054081e-01,9.952202159364e-01,9.950353786378e-01,9.971794166871e-01,1.095506527098e+05,3.937807317333e+04,1.254259668263e+05,1.069718849421e+10,5.157608159528e+09,9.615905998225e+09
6.153120000000e+07,-1.972645287450e+05,2.759697134038e+05,-1.664291906188e+05,-1.270935026606e+05,9.636193993942e-01,1.042675417221e+00,8.671039054081e-01,9.952176119790e-01,9.950319506999e-01,9.971773390846e-01,1.095581082319e+05,3.934530792809e+04,1.254422810786e+05,1.069715593873e+10,5.157588392317e+09,9.615884068247e+09
6.153480000000e+07,-1.972383610333e+05,2.759787835478e+05,-1.664153077465e+05,-1.271060096224e+05,9.636193993942e-01,1.042675417221e+00,8.671039054081e-01,9.952150126222e-01,9.950285409391e-01,9.971752651286e-01,1.095481664576e+05,3.930791245817e+04,1.254447929261e+05,1.069712344874e+10,5.157568731529e+09,9.615862181515e+09
6.153840000000e+07,-1.971885511905e+05,2.759474705760e+05,-1.663815272982e+05,-1.271044267404e+05,9.636193993942e-01,1.042675417221e+00,8.671039054081e-01,9.952124190995e-01,9.950251498278e-01,9.971731959283e-01,1.095237614197e+05,3.926658077273e+04,1.254357518023e+05,1.069709103885e+10,5.157549179628e+09,9.615840349303e+09
6.154200000000e+07,-1.971191287247e+05,2.758828286263e+05,-1.663311972131e+05,-1.270909773460e+05,9.636193993942e-01,1.042675417221e+00,8.671039054081e-01,9.952098324349e-01,9.950217776983e-01,9.971711324094e-01,1.094871975264e+05,3.922208593347e+04,1.254169038719e+05,1.069705872115e+10,5.157529738352e+09,9.615818580979e+09
6.154560000000e+07,-1.970333008097e+05,2.757903677218e+05,-1.662669791165e+05,-1.270674624502e+05,9.636193993942e-01,1.042675417221e+00,8.671039054081e-01,9.952072534714e-01,9.950184248049e-01,9.971690753504e-01,1.094403564037e+05,3.917497303048e+04,1.253896842275e+05,1.069702650556e+10,5.157510408996e+09,9.615796884403e+09
6.154920000000e+07,-1.969336061603e+05,2.756743790629e+05,-1.661909729569e+05,-1.270353380043e+05,9.636193993942e-01,1.042675417221e+00,8.671039054081e-01,9.952046828492e-01,9.950150913121e-01,9.971670254228e-01,1.093846597460e+05,3.912564202743e+04,1.253552486735e+05,1.069699439952e+10,5.157491192339e+09,9.615775266348e+09
6.155280000000e+07,-1.912563009623e+05,2.680065100552e+05,-1.609967865150e+05,-1.228554917723e+05,9.636193993942e-01,1.042675417221e+00,8.671039054081e-01,9.951999710430e-01,9.950095709557e-01,9.971628549317e-01,1.013245341122e+05,3.566629824988e+04,1.189490064643e+05,1.069693585583e+10,5.157459517167e+09,9.615731428356e+09
6.155640000000e+07,-1.823644123902e+05,2.557428360287e+05,-1.530411114501e+05,-1.170057107384e+05,9.644509599387e-01,1.046581764323e+00,8.695114473637e-01,9.951934161188e-01,9.950021534252e-01,9.971568672633e-01,9.346497323784e+04,3.229282650161e+04,1.126081331766e+05,1.069685456296e+10,5.157417037528e+09,9.615668593406e+09
