# Observation File: centralHGUs.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: Central Flume Outflow [mol/h]
# Region: Central_Flume_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Outflow [mol/h]
# Region: Central_Incised1_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Outflow [mol/h]
# Region: Central_Typ_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Outflow [mol/h]
# Region: Central_Wet_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Depth to Water [m]
# Region: Central_Incised1_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Depth to Water [m]
# Region: Central_Typ_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Depth to Water [m] 
# Region: Central_Wet_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach saturation
# Region: Central_Incised1_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Saturation
# Region: Central_Typ_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Saturation 
# Region: Central_Wet_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Exfiltration [mol/h]
# Region: Central_Incised1_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Exfiltration [mol/h]
# Region: Central_Typ_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Exfiltration [mol/h]
# Region: Central_Wet_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Water Content [mol]
# Region: Central_Incised1_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Water Content [mol]
# Region: Central_Typ_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Water Content [mol]
# Region: Central_Wet_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: AIMS Watershed Outflow [mol/h]
# Region: AIMS_watershed_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# =============================================================================
"time [s]","Central Flume Outflow [mol/h]","Central Incised1 Reach Outflow [mol/h]","Central Typical Reach Outflow [mol/h]","Central Wet Reach Outflow [mol/h]","Central Incised1 Reach Depth to Water [m]","Central Typical Reach Depth to Water [m]","Central Wet Reach Depth to Water [m] ","Central Incised1 Reach saturation","Central Typical Reach Saturation","Central Wet Reach Saturation ","Central Incised1 Reach Exfiltration [mol/h]","Central Typical Reach Exfiltration [mol/h]","Central Wet Reach Exfiltration [mol/h]","Central Incised1 Reach Water Content [mol]","Central Typical Reach Water Content [mol]","Central Wet Reach Water Content [mol]","AIMS Watershed Outflow [mol/h]"
6.003360000000e+07,-2.089537678355e+05,-2.358123665504e+05,0.000000000000e+00,9.201649470400e+04,9.963653451365e-01,1.557848821598e+00,9.439901262331e-01,9.947588278435e-01,9.870326281768e-01,9.955803106109e-01,1.517106622623e+05,2.207028230685e+03,9.033450318614e+04,1.368941542585e+10,4.299651591386e+09,1.406573054418e+10,-4.839682997085e+05
6.003720000000e+07,-2.125540766343e+05,-2.402095146599e+05,0.000000000000e+00,9.276866906560e+04,9.963653451365e-01,1.557848821598e+00,9.438696886006e-01,9.947595374413e-01,9.870319080931e-01,9.955810263042e-01,1.522928366276e+05,2.245202465883e+03,9.095746100201e+04,1.368942637652e+10,4.299648151165e+09,1.406574192046e+10,-4.927450435720e+05
6.004080000000e+07,-2.148211952798e+05,-2.430370746870e+05,0.000000000000e+00,9.335246367453e+04,9.963653451365e-01,1.557848821598e+00,9.438696886006e-01,9.947602075343e-01,9.870311767111e-01,9.955817033981e-01,1.527802984539e+05,2.276070078370e+03,9.146650194422e+04,1.368943672359e+10,4.299644659634e+09,1.406575268194e+10,-4.986369885655e+05
6.004440000000e+07,-2.163230676824e+05,-2.449009245106e+05,0.000000000000e+00,9.383309862696e+04,9.955524079247e-01,1.557848821598e+00,9.436444096910e-01,9.947608427848e-01,9.870304354993e-01,9.955823471878e-01,1.531982222866e+05,2.301873161791e+03,9.189520922742e+04,1.368944653771e+10,4.299641123592e+09,1.406576291242e+10,-5.025955291234e+05
6.004800000000e+07,-2.174012699014e+05,-2.462117349265e+05,0.000000000000e+00,9.424283812936e+04,9.955524079247e-01,1.557848821598e+00,9.436444096910e-01,9.947614468377e-01,9.870296857107e-01,9.955829615145e-01,1.535630833367e+05,2.323986539992e+03,9.226468297304e+04,1.368945587399e+10,4.299637548689e+09,1.406577267274e+10,-5.053594293391e+05
6.005160000000e+07,-2.182389291461e+05,-2.472068644666e+05,0.000000000000e+00,9.460040027521e+04,9.955524079247e-01,1.557848821598e+00,9.427896881840e-01,9.947620225239e-01,9.870289282561e-01,9.955835493431e-01,1.538855532329e+05,2.343353685402e+03,9.258883125766e+04,1.368946477528e+10,4.299633939173e+09,1.406578200981e+10,-5.074117767539e+05
6.005520000000e+07,-2.189303384556e+05,-2.480135629544e+05,0.000000000000e+00,9.491790860456e+04,9.955524079247e-01,1.557848821598e+00,9.427896881840e-01,9.947625721593e-01,9.870281638936e-01,9.955841130575e-01,1.541740196890e+05,2.360596434771e+03,9.287726460362e+04,1.368947327651e+10,4.299630298487e+09,1.406579096111e+10,-5.090375631147e+05
6.005880000000e+07,-2.195248201220e+05,-2.486989950682e+05,0.000000000000e+00,9.520372655581e+04,9.955524079247e-01,1.557848821598e+00,9.427896881840e-01,9.947630976794e-01,9.870273932138e-01,9.955846545352e-01,1.544346817926e+05,2.376150631050e+03,9.313706203768e+04,1.368948140689e+10,4.299626629343e+09,1.406579955660e+10,-5.103955912171e+05
6.006240000000e+07,-2.200498875400e+05,-2.492999730332e+05,0.000000000000e+00,9.546382002668e+04,9.953170671953e-01,1.557848821598e+00,9.427896881840e-01,9.947636006685e-01,9.870266167036e-01,9.955851753298e-01,1.546728763859e+05,2.390328714851e+03,9.337326206615e+04,1.368948919038e+10,4.299622933944e+09,1.406580782084e+10,-5.115736939730e+05
6.006600000000e+07,-2.205215529552e+05,-2.498374434942e+05,0.000000000000e+00,9.570105381258e+04,9.953170671953e-01,1.557848821598e+00,9.427896881840e-01,9.947640824873e-01,9.870258188707e-01,9.955856766496e-01,1.548911937617e+05,2.482581825620e+03,9.358908035616e+04,1.368949664747e+10,4.299619139074e+09,1.406581577288e+10,-5.126215745988e+05
6.006960000000e+07,-2.209498105003e+05,-2.503242675726e+05,0.000000000000e+00,9.591775318174e+04,9.951496788590e-01,1.557848821598e+00,9.427896881840e-01,9.947645443054e-01,9.870249998153e-01,9.955861596183e-01,1.550928701640e+05,2.576560594994e+03,9.378762741553e+04,1.368950379580e+10,4.299615245761e+09,1.406582343067e+10,-5.135690559721e+05
6.007320000000e+07,-2.213417532020e+05,-2.507691610592e+05,0.000000000000e+00,9.611829264493e+04,9.951496788590e-01,1.557848821598e+00,9.427896881840e-01,9.947649871558e-01,9.870241785833e-01,9.955866253248e-01,1.552801033023e+05,2.577938955376e+03,9.397232569104e+04,1.368951065100e+10,4.299611343905e+09,1.406583081199e+10,-5.144352942314e+05
6.007680000000e+07,-2.217030686147e+05,-2.511787115575e+05,0.000000000000e+00,9.630610380028e+04,9.951496788590e-01,1.557848821598e+00,9.427896881840e-01,9.947654119601e-01,9.870233550971e-01,9.955870746639e-01,1.554542061692e+05,2.580096574334e+03,9.414482804901e+04,1.368951722699e+10,4.299607432326e+09,1.406583793106e+10,-5.152338169377e+05
6.008040000000e+07,-2.220008941966e+05,-2.515078903879e+05,0.000000000000e+00,9.645517318613e+04,9.951496788590e-01,1.557848821598e+00,9.427896881840e-01,9.947658193679e-01,9.870225292266e-01,9.955875083644e-01,1.555089828259e+05,2.582758472829e+03,9.425937361614e+04,1.368952353346e+10,4.299603510322e+09,1.406584479947e+10,-5.159209367694e+05
6.008400000000e+07,-2.124822411206e+05,-2.411464718206e+05,0.000000000000e+00,8.577981194844e+04,9.955524079247e-01,1.557848821598e+00,9.430878078687e-01,9.947622946090e-01,9.870165969673e-01,9.955838753870e-01,1.381429284406e+05,2.136803325295e+03,7.827688729095e+04,1.368946799355e+10,4.299575548089e+09,1.406578560300e+10,-4.945614713957e+05
6.008760000000e+07,-1.896307619545e+05,-2.161305539140e+05,0.000000000000e+00,6.479995664169e+04,9.967226193320e-01,1.557848821598e+00,9.462196945560e-01,9.947524855073e-01,9.870024765509e-01,9.955737629950e-01,1.093485015647e+05,1.352233779397e+03,5.174290030072e+04,1.368931361314e+10,4.299509037247e+09,1.406562115656e+10,-4.427727292494e+05
6.009120000000e+07,-1.644400011166e+05,-1.882281345838e+05,0.000000000000e+00,4.902374801403e+04,9.977353984514e-01,1.557848821598e+00,9.476443063368e-01,9.947398892919e-01,9.869845201285e-01,9.955606551882e-01,9.287473670232e+04,8.462933444019e+02,3.820505190586e+04,1.368911538679e+10,4.299424474605e+09,1.406540810361e+10,-3.851816194466e+05
6.009480000000e+07,-1.421749354602e+05,-1.631153487821e+05,0.000000000000e+00,3.993464918326e+04,9.985904404667e-01,1.557848821598e+00,9.503339776178e-01,9.947262655409e-01,9.869649546332e-01,9.955463429305e-01,8.334334281446e+04,5.146544589203e+02,3.118532070708e+04,1.368890094036e+10,4.299332337201e+09,1.406517555244e+10,-3.324411274357e+05
6.009840000000e+07,-1.294020991578e+05,-1.483052346949e+05,0.000000000000e+00,3.952439111026e+04,9.987155681651e-01,1.558938069944e+00,9.510653439174e-01,9.947148419481e-01,9.869479360663e-01,9.955343171110e-01,8.768630973568e+04,5.494338005619e+02,3.430027086032e+04,1.368872102588e+10,4.299252187857e+09,1.406498011157e+10,-2.999495011132e+05
6.010200000000e+07,-1.262099373404e+05,-1.441448257203e+05,0.000000000000e+00,4.426657016657e+04,9.993405220156e-01,1.559646575631e+00,9.524376276602e-01,9.947065788007e-01,9.869347871601e-01,9.955255642394e-01,9.770279526657e+04,7.577137656807e+02,4.281418475906e+04,1.368859073800e+10,4.299190247345e+09,1.406483774341e+10,-2.902956568525e+05
6.010560000000e+07,-1.324922538726e+05,-1.506247904007e+05,0.000000000000e+00,5.303559274877e+04,1.000499281516e+00,1.559646575631e+00,9.551118473364e-01,9.947023105345e-01,9.869266844385e-01,9.955210683670e-01,1.130808694637e+05,1.131061943483e+03,5.444094993848e+04,1.368852321921e+10,4.299152054074e+09,1.406476440090e+10,-3.046689771472e+05
6.010920000000e+07,-1.480931861606e+05,-1.676205181098e+05,0.000000000000e+00,6.560213219999e+04,9.996517189716e-01,1.559646575631e+00,9.515302204815e-01,9.947027255004e-01,9.869246263800e-01,9.955214440702e-01,1.333892569833e+05,1.659022225254e+03,7.226227210683e+04,1.368852932251e+10,4.299142309386e+09,1.406477012245e+10,-3.433906657284e+05
6.011280000000e+07,-1.644843300480e+05,-1.855311113889e+05,0.000000000000e+00,7.584429127992e+04,9.988879277590e-01,1.558938069944e+00,9.500124329466e-01,9.947042292428e-01,9.869241690609e-01,9.955229795335e-01,1.411377781363e+05,1.884772049197e+03,7.923533852651e+04,1.368855254518e+10,4.299140092891e+09,1.406479465823e+10,-3.839496783661e+05
6.011640000000e+07,-1.780344404871e+05,-2.004366511319e+05,0.000000000000e+00,8.105987479407e+04,9.977291682589e-01,1.558938069944e+00,9.496761848899e-01,9.947056123120e-01,9.869236883819e-01,9.955243712298e-01,1.429132053975e+05,1.966129728837e+03,8.136538769081e+04,1.368857390802e+10,4.299137766606e+09,1.406481686443e+10,-4.157985237369e+05
6.012000000000e+07,-1.882796836817e+05,-2.120235255235e+05,0.000000000000e+00,8.372275219990e+04,9.971904424323e-01,1.558938069944e+00,9.487533647513e-01,9.947069023263e-01,9.869231865862e-01,9.955256542167e-01,1.442151527122e+05,2.026883817850e+03,8.293604886140e+04,1.368859385262e+10,4.299135344178e+09,1.406483734102e+10,-4.392970532223e+05
6.012360000000e+07,-1.953840471623e+05,-2.203558967009e+05,0.000000000000e+00,8.532137097202e+04,9.971904424323e-01,1.558938069944e+00,9.483601402226e-01,9.947081149055e-01,9.869226663280e-01,9.955268513559e-01,1.452657311127e+05,2.073901508959e+03,8.415890292471e+04,1.368861261794e+10,4.299132837994e+09,1.406485645325e+10,-4.559551206153e+05
6.012720000000e+07,-2.000679315986e+05,-2.260179587266e+05,0.000000000000e+00,8.645377833432e+04,9.971904424323e-01,1.558938069944e+00,9.483601402226e-01,9.947092618690e-01,9.869221298858e-01,9.955279789887e-01,1.461297050311e+05,2.111382236066e+03,8.513205505014e+04,1.368863038470e+10,4.299130258521e+09,1.406487446184e+10,-4.674503212244e+05
6.013080000000e+07,-2.031651330839e+05,-2.298081627876e+05,0.000000000000e+00,8.734055359638e+04,9.969879073723e-01,1.558938069944e+00,9.483601402226e-01,9.947103521855e-01,9.869215792326e-01,9.955290486016e-01,1.468580778545e+05,2.141968485060e+03,8.592977310159e+04,1.368864728898e+10,4.299127614733e+09,1.406489154772e+10,-4.753042300872e+05
6.013440000000e+07,-2.053120936161e+05,-2.324181477828e+05,0.000000000000e+00,8.807111679804e+04,9.969879073723e-01,1.558938069944e+00,9.483601402226e-01,9.947113926410e-01,9.869210160237e-01,9.955300684947e-01,1.474836460677e+05,2.167519975607e+03,8.659948764763e+04,1.368866343331e+10,4.299124914318e+09,1.406490784216e+10,-4.807588852468e+05
6.013800000000e+07,-2.069040752807e+05,-2.343202257049e+05,0.000000000000e+00,8.869284400613e+04,9.969879073723e-01,1.557848821598e+00,9.478757138642e-01,9.947123885294e-01,9.869204416912e-01,9.955310447087e-01,1.480291947137e+05,2.189282749901e+03,8.717655099848e+04,1.368867889737e+10,4.299122163787e+09,1.406492344082e+10,-4.847108790112e+05
6.014160000000e+07,-2.081629354707e+05,-2.357968356970e+05,0.000000000000e+00,8.923335543550e+04,9.969879073723e-01,1.557848821598e+00,9.478757138642e-01,9.947133440606e-01,9.869198575373e-01,9.955319819451e-01,1.485110298543e+05,2.208104600793e+03,8.768031603097e+04,1.368869374456e+10,4.299119368935e+09,1.406493841824e+10,-4.877360712788e+05
6.014520000000e+07,-2.092082194646e+05,-2.370091432874e+05,0.000000000000e+00,8.970959231293e+04,9.969879073723e-01,1.557848821598e+00,9.476870886659e-01,9.947142624094e-01,9.869192647015e-01,9.955328840235e-01,1.489456370104e+05,2.224604384213e+03,8.812421287947e+04,1.368870802239e+10,4.299116534896e+09,1.406495283503e+10,-4.901759880570e+05
6.014880000000e+07,-2.101058832057e+05,-2.380440231987e+05,0.000000000000e+00,9.013407360942e+04,9.965049244673e-01,1.557848821598e+00,9.476870886659e-01,9.947151463133e-01,9.869186638583e-01,9.955337540716e-01,1.493394204051e+05,2.239257330125e+03,8.851983254470e+04,1.368872177194e+10,4.299113664952e+09,1.406496674058e+10,-4.922269480480e+05
6.015240000000e+07,-2.108948040762e+05,-2.389487639934e+05,0.000000000000e+00,9.051725602945e+04,9.963653451365e-01,1.557848821598e+00,9.476870886659e-01,9.947159982706e-01,9.869180556211e-01,9.955345945908e-01,1.496960968114e+05,2.252413237206e+03,8.887711583744e+04,1.368873503079e+10,4.299110761882e+09,1.406498017450e+10,-4.940027738695e+05
6.015600000000e+07,-2.115996366078e+05,-2.397536576477e+05,0.000000000000e+00,9.086741459806e+04,9.963653451365e-01,1.557848821598e+00,9.476870886659e-01,9.947168204018e-01,9.869174405103e-01,9.955354076079e-01,1.500215606990e+05,2.264347665978e+03,8.920349733289e+04,1.368874783081e+10,4.299107828009e+09,1.406499316889e+10,-4.955727887733e+05
6.015960000000e+07,-2.122370123686e+05,-2.404792599932e+05,0.000000000000e+00,9.118877889687e+04,9.963653451365e-01,1.557848821598e+00,9.475094066137e-01,9.947176145418e-01,9.869168189855e-01,9.955361949712e-01,1.503205312306e+05,2.275231559990e+03,8.950200398638e+04,1.368876019957e+10,4.299104865376e+09,1.406500575300e+10,-4.969818450326e+05
6.016320000000e+07,-2.128186386721e+05,-2.411399378024e+05,0.000000000000e+00,9.148541013372e+04,9.963653451365e-01,1.557848821598e+00,9.475094066137e-01,9.947183822812e-01,9.869161915277e-01,9.955369582671e-01,1.505965079658e+05,2.285192180851e+03,8.977680118021e+04,1.368877216104e+10,4.299101876078e+09,1.406501795188e+10,-4.982608807220e+05
6.016680000000e+07,-2.132228371666e+05,-2.415911366750e+05,0.000000000000e+00,9.163246461797e+04,9.963653451365e-01,1.557848821598e+00,9.456942519547e-01,9.947191010743e-01,9.869155305621e-01,9.955376696463e-01,1.505680120093e+05,2.290643193225e+03,8.983843898734e+04,1.368878335887e+10,4.299098730492e+09,1.406502931053e+10,-4.991579806022e+05
6.017040000000e+07,-2.000761246672e+05,-2.272976896990e+05,0.000000000000e+00,7.693318782319e+04,9.965049244673e-01,1.557848821598e+00,9.478757138642e-01,9.947141801206e-01,9.869076048393e-01,9.955325660014e-01,1.263364170836e+05,1.668835594252e+03,6.756176205138e+04,1.368870585709e+10,4.299061385780e+09,1.406494621795e+10,-4.692085043238e+05
6.017400000000e+07,-1.787930729520e+05,-2.039163937506e+05,0.000000000000e+00,5.929209868311e+04,9.974081372970e-01,1.558938069944e+00,9.520218588109e-01,9.947048354800e-01,9.868938680177e-01,9.955228985256e-01,1.049084888570e+05,1.068867620835e+03,4.781038605573e+04,1.368855879533e+10,4.298996686836e+09,1.406478903374e+10,-4.204670341887e+05
6.017760000000e+07,-1.548914409477e+05,-1.773156332909e+05,0.000000000000e+00,4.550505278935e+04,1.002227342380e+00,1.559646575631e+00,9.584335312249e-01,9.946925328908e-01,9.868761106822e-01,9.955099699937e-01,8.813325415075e+04,5.651527574582e+02,3.551468393069e+04,1.368836518707e+10,4.298913063367e+09,1.406457891862e+10,-3.651155823594e+05
6.018120000000e+07,-1.356348622623e+05,-1.554370983664e+05,0.000000000000e+00,3.898021261817e+04,1.004483458126e+00,1.562333913389e+00,9.622278244113e-01,9.946800094468e-01,9.868578003523e-01,9.954967750942e-01,8.229112600873e+04,3.341352825842e+02,3.019683501540e+04,1.368816804971e+10,4.298826838066e+09,1.406436454535e+10,-3.181583495805e+05
6.018480000000e+07,-1.247992496256e+05,-1.427544439231e+05,0.000000000000e+00,3.906599645103e+04,1.004694813848e+00,1.562333913389e+00,9.630731468803e-01,9.946694497298e-01,9.868417601961e-01,9.954856161712e-01,8.616997933727e+04,3.662967475131e+02,3.305061261503e+04,1.368800172132e+10,4.298751295540e+09,1.406418317957e+10,-2.896095787773e+05
6.018840000000e+07,-1.220064492048e+05,-1.390558125484e+05,0.000000000000e+00,4.300998484431e+04,1.007099774663e+00,1.562333913389e+00,9.629835974357e-01,9.946615311740e-01,9.868289335058e-01,9.954771871017e-01,9.426667921287e+04,5.304693157077e+02,3.994805574538e+04,1.368787685647e+10,4.298690872685e+09,1.406404606755e+10,-2.805123619577e+05
6.019200000000e+07,-1.285006273725e+05,-1.458398560185e+05,0.000000000000e+00,5.162062283780e+04,1.010535412618e+00,1.562333913389e+00,9.626344783653e-01,9.946576771773e-01,9.868212218027e-01,9.954729639508e-01,1.098376910047e+05,9.082284565818e+02,5.362963001602e+04,1.368781585827e+10,4.298654521945e+09,1.406397718945e+10,-2.951674908795e+05
6.019560000000e+07,-1.437620406435e+05,-1.625433383192e+05,0.000000000000e+00,6.356457064621e+04,1.012433502261e+00,1.562333913389e+00,9.618860230591e-01,9.946583796948e-01,9.868193764975e-01,9.954736069405e-01,1.295899796820e+05,1.420165713399e+03,6.890713034486e+04,1.368782648874e+10,4.298645780061e+09,1.406398723701e+10,-3.332139287894e+05
6.019920000000e+07,-1.592146118314e+05,-1.796585951385e+05,0.000000000000e+00,7.062729173655e+04,1.011918119662e+00,1.562333913389e+00,9.610390107684e-01,9.946601465779e-01,9.868190869420e-01,9.954753636158e-01,1.372369909308e+05,1.639632591680e+03,7.609743929876e+04,1.368785386074e+10,4.298644355118e+09,1.406401534489e+10,-3.729402993612e+05
6.020280000000e+07,-1.716307245098e+05,-1.935091517971e+05,0.000000000000e+00,7.605314884269e+04,1.011372023314e+00,1.562333913389e+00,9.594368577516e-01,9.946617902894e-01,9.868187734295e-01,9.954770084105e-01,1.390336460869e+05,1.719998384980e+03,7.766953060274e+04,1.368787933536e+10,4.298642818340e+09,1.406404166700e+10,-4.039688542565e+05
6.020640000000e+07,-1.811482766249e+05,-2.042784833110e+05,0.000000000000e+00,7.945112837304e+04,1.011372023314e+00,1.562333913389e+00,9.590095029170e-01,9.946633389214e-01,9.868184379733e-01,9.954785412941e-01,1.403492895845e+05,1.780910345514e+03,7.930091456086e+04,1.368790336056e+10,4.298641181719e+09,1.406406618717e+10,-4.267602852399e+05
6.021000000000e+07,-1.880291121891e+05,-2.122470098505e+05,0.000000000000e+00,8.136885421186e+04,1.011372023314e+00,1.562333913389e+00,9.588221000781e-01,9.946648096010e-01,9.868180832104e-01,9.954799852620e-01,1.413892995637e+05,1.828720793463e+03,8.056038546760e+04,1.368792619917e+10,4.298639457262e+09,1.406408929520e+10,-4.429561199518e+05
6.021360000000e+07,-1.920080153890e+05,-2.169489361376e+05,0.000000000000e+00,8.237753221406e+04,1.011372023314e+00,1.562333913389e+00,9.585378766726e-01,9.946662283316e-01,9.868177152265e-01,9.954813715130e-01,1.420685925039e+05,1.859482435071e+03,8.136606036569e+04,1.368794824715e+10,4.298637672724e+09,1.406411148738e+10,-4.523474722099e+05
6.021720000000e+07,-1.957334925643e+05,-2.214457640514e+05,0.000000000000e+00,8.338253934375e+04,1.011372023314e+00,1.562333913389e+00,9.566558749214e-01,9.946675858902e-01,9.868173316403e-01,9.954826922871e-01,1.428488786359e+05,1.893951001057e+03,8.226321130300e+04,1.368796936388e+10,4.298635817308e+09,1.406413263966e+10,-4.613322516829e+05
6.022080000000e+07,-1.985637962152e+05,-2.248765278715e+05,0.000000000000e+00,8.433765689532e+04,1.011372023314e+00,1.562333913389e+00,9.559829121963e-01,9.946688780859e-01,9.868169315278e-01,9.954839463594e-01,1.436564136186e+05,1.928167727920e+03,8.315529961179e+04,1.368798948370e+10,4.298633887146e+09,1.406415273020e+10,-4.683336745408e+05
6.022440000000e+07,-2.001513523360e+05,-2.267616841624e+05,0.000000000000e+00,8.497210626771e+04,1.011372023314e+00,1.562333913389e+00,9.559829121963e-01,9.946701234041e-01,9.868165197185e-01,9.954851545532e-01,1.442215897652e+05,1.951018796703e+03,8.375538701151e+04,1.368800888721e+10,4.298631904350e+09,1.406417208937e+10,-4.722043666543e+05
6.022800000000e+07,-2.014326034473e+05,-2.282563308692e+05,0.000000000000e+00,8.552885219818e+04,1.011169488254e+00,1.562333913389e+00,9.559829121963e-01,9.946713257572e-01,9.868160973552e-01,9.954863212280e-01,1.447301806506e+05,1.971076720629e+03,8.428656720387e+04,1.368802763321e+10,4.298629874007e+09,1.406419078679e+10,-4.752424806212e+05
6.023160000000e+07,-2.025113968501e+05,-2.294997235549e+05,0.000000000000e+00,8.602433677843e+04,1.008804270970e+00,1.562333913389e+00,9.559829121963e-01,9.946724886998e-01,9.868156652252e-01,9.954874501783e-01,1.451872407464e+05,1.988902087744e+03,8.475821011165e+04,1.368804577536e+10,4.298627799709e+09,1.406420888258e+10,-4.777401704443e+05
6.023520000000e+07,-2.034487611073e+05,-2.305710166550e+05,0.000000000000e+00,8.647123331090e+04,1.008804270970e+00,1.562333913389e+00,9.552870993428e-01,9.946736150078e-01,9.868152243725e-01,9.954885443242e-01,1.456015664456e+05,2.004880362336e+03,8.518398757590e+04,1.368806335550e+10,4.298625686252e+09,1.406422642269e+10,-4.798717161437e+05
6.023880000000e+07,-2.042807142355e+05,-2.315166709639e+05,0.000000000000e+00,8.687774085592e+04,1.000922497020e+00,1.562333913389e+00,9.552870993428e-01,9.946747072187e-01,9.868147756398e-01,9.954896064993e-01,1.459796092852e+05,2.019339366132e+03,8.556981106637e+04,1.368808041144e+10,4.298623537631e+09,1.406424345172e+10,-4.817399456705e+05
6.024240000000e+07,-2.050301542248e+05,-2.323656930872e+05,0.000000000000e+00,8.724955157366e+04,1.000922497020e+00,1.562333913389e+00,9.551516605962e-01,9.946757674411e-01,9.868143194897e-01,9.954906390626e-01,1.463281467640e+05,2.032548583787e+03,8.592124635550e+04,1.368809697504e+10,4.298621356003e+09,1.406426000768e+10,-4.834068982020e+05
6.024600000000e+07,-2.057122426809e+05,-2.331367603233e+05,0.000000000000e+00,8.759183450237e+04,1.000922497020e+00,1.562333913389e+00,9.551516605962e-01,9.946767974882e-01,9.868138563469e-01,9.954916438729e-01,1.466502203451e+05,2.044704519706e+03,8.624391928224e+04,1.368811307360e+10,4.298619143239e+09,1.406427612030e+10,-4.849129220247e+05
6.024960000000e+07,-2.063375837618e+05,-2.338425863960e+05,0.000000000000e+00,8.790910152565e+04,1.000922497020e+00,1.562333913389e+00,9.551516605962e-01,9.946777991658e-01,9.868133865971e-01,9.954926225005e-01,1.469482335126e+05,2.055961281965e+03,8.654216536097e+04,1.368812873445e+10,4.298616901029e+09,1.406429181444e+10,-4.862865972413e+05
6.025320000000e+07,-2.069118230324e+05,-2.344894744477e+05,0.000000000000e+00,8.820294786117e+04,1.000922497020e+00,1.559646575631e+00,9.547731831369e-01,9.946787741005e-01,9.868129105177e-01,9.954935763373e-01,1.472171283314e+05,2.066445555501e+03,8.681589149924e+04,1.368814398244e+10,4.298614630575e+09,1.406430711213e+10,-4.875464645333e+05
6.025680000000e+07,-1.950179807380e+05,-2.215360492135e+05,0.000000000000e+00,7.482346598381e+04,1.000922497020e+00,1.562333913389e+00,9.553107959471e-01,9.946744943691e-01,9.868057168223e-01,9.954891180850e-01,1.247917401173e+05,1.496677698169e+03,6.626318812793e+04,1.368807658895e+10,4.298580739732e+09,1.406423451245e+10,-4.602284757226e+05
6.026040000000e+07,-1.757890624592e+05,-2.004011763339e+05,0.000000000000e+00,5.905626597561e+04,1.003040212271e+00,1.562333913389e+00,9.572399162712e-01,9.946661835018e-01,9.867932545849e-01,9.954804901081e-01,1.053725313109e+05,9.576977236707e+02,4.865909786446e+04,1.368794580937e+10,4.298522050599e+09,1.406409423492e+10,-4.159006849261e+05
6.026400000000e+07,-1.536095850963e+05,-1.756939096778e+05,0.000000000000e+00,4.624382782758e+04,1.012772021349e+00,1.562333913389e+00,9.610179786359e-01,9.946548947035e-01,9.867767874697e-01,9.954685792193e-01,8.897192723271e+04,4.742580984266e+02,3.681810588593e+04,1.368776817087e+10,4.298444507941e+09,1.406390069577e+10,-3.642071858591e+05
